city,province,country,latitude,longitude,postal_prefix,search_key,region_code,is_capital,is_major_market,population_hint,timezone
Spalding,Saskatchewan,CA,,,,spalding,SK,false,false,,America/Regina
Spaniard`s Bay,Newfoundland,CA,,,,spaniardsbay,NL,false,false,,America/St_Johns
Spanish,Ontario,CA,,,,spanish,ON,false,false,,America/Toronto
Sparta,Ontario,CA,,,,sparta,ON,false,false,,America/Toronto
Sparwood,British Columbia,CA,,,,sparwood,BC,false,false,,America/Vancouver
Speers,Saskatchewan,CA,,,,speers,SK,false,false,,America/Regina
Spencerville,Ontario,CA,,,,spencerville,ON,false,false,,America/Toronto
Spences Bridge,British Columbia,CA,,,,spencesbridge,BC,false,false,,America/Vancouver
Sperling,Manitoba,CA,,,,sperling,MB,false,false,,America/Winnipeg
Spillimacheen,British Columbia,CA,,,,spillimacheen,BC,false,false,,America/Vancouver
Spirit River,Alberta,CA,,,,spiritriver,AB,false,false,,America/Edmonton
Spiritwood,Saskatchewan,CA,,,,spiritwood,SK,false,false,,America/Regina
Split Lake,Manitoba,CA,,,,splitlake,MB,false,false,,America/Winnipeg
Spotted Island,Newfoundland,CA,,,,spottedisland,NL,false,false,,America/St_Johns
Sprague,Manitoba,CA,,,,sprague,MB,false,false,,America/Winnipeg
Springdale,Newfoundland,CA,,,,springdale,NL,false,false,,America/St_Johns
Springfield,New Brunswick,CA,,,,springfield,NB,false,false,,America/Moncton
Springfield,Nova Scotia,CA,,,,springfield,NS,false,false,,America/Halifax
Springhill,Nova Scotia,CA,,,,springhill,NS,false,false,,America/Halifax
Springside,Saskatchewan,CA,,,,springside,SK,false,false,,America/Regina
Spruce Grove,Alberta,CA,,,,sprucegrove,AB,false,false,,America/Edmonton
Spruce View,Alberta,CA,,,,spruceview,AB,false,false,,America/Edmonton
Sprucedale,Ontario,CA,,,,sprucedale,ON,false,false,,America/Toronto
Spy Hill,Saskatchewan,CA,,,,spyhill,SK,false,false,,America/Regina
Squamish,British Columbia,CA,,,,squamish,BC,false,false,,America/Vancouver
Squatec,Quebec,CA,,,,squatec,QC,false,false,,America/Montreal
St-Adelphe,Quebec,CA,,,,stadelphe,QC,false,false,,America/Montreal
St-Adolphe-de-Dudswell,Quebec,CA,,,,stadolphededudswell,QC,false,false,,America/Montreal
St-Adolphe-d`Howard,Quebec,CA,,,,stadolphedhoward,QC,false,false,,America/Montreal
St-Agapit,Quebec,CA,,,,stagapit,QC,false,false,,America/Montreal
St-Aime,Quebec,CA,,,,staime,QC,false,false,,America/Montreal
St-Albert,Quebec,CA,,,,stalbert,QC,false,false,,America/Montreal
St-Alexandre-de-Kamouraska,Quebec,CA,,,,stalexandredekamouraska,QC,false,false,,America/Montreal
St-Alexis-de-Matapedia,Quebec,CA,,,,stalexisdematapedia,QC,false,false,,America/Montreal
St-Alexis-des-Monts,Quebec,CA,,,,stalexisdesmonts,QC,false,false,,America/Montreal
St-Alphonse-Rodriguez,Quebec,CA,,,,stalphonserodriguez,QC,false,false,,America/Montreal
St-Andre,Quebec,CA,,,,standre,QC,false,false,,America/Montreal
St-Andre-Avellin,Quebec,CA,,,,standreavellin,QC,false,false,,America/Montreal
St-Andre-du-Lac-St-Jean,Quebec,CA,,,,standredulacstjean,QC,false,false,,America/Montreal
St-Andre-Est,Quebec,CA,,,,standreest,QC,false,false,,America/Montreal
St-Anselme,Quebec,CA,,,,stanselme,QC,false,false,,America/Montreal
St-Antoine,New Brunswick,CA,,,,stantoine,NB,false,false,,America/Moncton
St-Antoine,Quebec,CA,,,,stantoine,QC,false,false,,America/Montreal
St-Antoine-de-Tilly,Quebec,CA,,,,stantoinedetilly,QC,false,false,,America/Montreal
St-Apollinaire,Quebec,CA,,,,stapollinaire,QC,false,false,,America/Montreal
St-Augustin-de-Desmaures,Quebec,CA,,,,staugustindedesmaures,QC,false,false,,America/Montreal
St-Barnabe,Quebec,CA,,,,stbarnabe,QC,false,false,,America/Montreal
St-Barthelemy,Quebec,CA,,,,stbarthelemy,QC,false,false,,America/Montreal
St-Basile,New Brunswick,CA,,,,stbasile,NB,false,false,,America/Moncton
St-Basile-le-Grand,Quebec,CA,,,,stbasilelegrand,QC,false,false,,America/Montreal
St-Basile-Sud,Quebec,CA,,,,stbasilesud,QC,false,false,,America/Montreal
St-Blaise-sur-Richelieu,Quebec,CA,,,,stblaisesurrichelieu,QC,false,false,,America/Montreal
St-Boniface-de-Shawinigan,Quebec,CA,,,,stbonifacedeshawinigan,QC,false,false,,America/Montreal
St-Bruno,Quebec,CA,,,,stbruno,QC,false,false,,America/Montreal
St-Bruno-de-Montarville,Quebec,CA,,,,stbrunodemontarville,QC,false,false,,America/Montreal
St-Calixte-de-Kilkenny,Quebec,CA,,,,stcalixtedekilkenny,QC,false,false,,America/Montreal
St-Casimir,Quebec,CA,,,,stcasimir,QC,false,false,,America/Montreal
St-Celestin,Quebec,CA,,,,stcelestin,QC,false,false,,America/Montreal
St-Cesaire,Quebec,CA,,,,stcesaire,QC,false,false,,America/Montreal
St-Charles-de-Bellechasse,Quebec,CA,,,,stcharlesdebellechasse,QC,false,false,,America/Montreal
St-Chrysostome,Quebec,CA,,,,stchrysostome,QC,false,false,,America/Montreal
St-Clet,Quebec,CA,,,,stclet,QC,false,false,,America/Montreal
St-Constant,Quebec,CA,,,,stconstant,QC,false,false,,America/Montreal
St-Cyrille-de-Wendover,Quebec,CA,,,,stcyrilledewendover,QC,false,false,,America/Montreal
St-Damase,Quebec,CA,,,,stdamase,QC,false,false,,America/Montreal
St-Damien-de-Buckland,Quebec,CA,,,,stdamiendebuckland,QC,false,false,,America/Montreal
St-Denis,Quebec,CA,,,,stdenis,QC,false,false,,America/Montreal
St-Edouard-de-Lotbiniere,Quebec,CA,,,,stedouarddelotbiniere,QC,false,false,,America/Montreal
St-Eleuthere,Quebec,CA,,,,steleuthere,QC,false,false,,America/Montreal
St-Emile,Quebec,CA,,,,stemile,QC,false,false,,America/Montreal
St-Emile-de-Suffolk,Quebec,CA,,,,stemiledesuffolk,QC,false,false,,America/Montreal
St-Ephrem-de-Beauce,Quebec,CA,,,,stephremdebeauce,QC,false,false,,America/Montreal
St-Ephrem-de-Tring,Quebec,CA,,,,stephremdetring,QC,false,false,,America/Montreal
St-Eugene,Ontario,CA,,,,steugene,ON,false,false,,America/Toronto
St-Eugene-de-Guigues,Quebec,CA,,,,steugenedeguigues,QC,false,false,,America/Montreal
St-Eustache,Quebec,CA,,,,steustache,QC,false,false,,America/Montreal
St-Fabien-de-Panet,Quebec,CA,,,,stfabiendepanet,QC,false,false,,America/Montreal
St-Felicien,Quebec,CA,,,,stfelicien,QC,false,false,,America/Montreal
St-Felix-de-Kingsey,Quebec,CA,,,,stfelixdekingsey,QC,false,false,,America/Montreal
St-Felix-de-Valois,Quebec,CA,,,,stfelixdevalois,QC,false,false,,America/Montreal
St-Fidele-de-Mont-Murray,Quebec,CA,,,,stfideledemontmurray,QC,false,false,,America/Montreal
St-Flavien,Quebec,CA,,,,stflavien,QC,false,false,,America/Montreal
St-Francois-du-Lac,Quebec,CA,,,,stfrancoisdulac,QC,false,false,,America/Montreal
St-Fulgence,Quebec,CA,,,,stfulgence,QC,false,false,,America/Montreal
St-Gabriel,Quebec,CA,,,,stgabriel,QC,false,false,,America/Montreal
St-Gabriel-de-Brandon,Quebec,CA,,,,stgabrieldebrandon,QC,false,false,,America/Montreal
St-Gedeon,Quebec,CA,,,,stgedeon,QC,false,false,,America/Montreal
St-Georges,Quebec,CA,,,,stgeorges,QC,false,false,,America/Montreal
St-Georges-de-Beauce,Quebec,CA,,,,stgeorgesdebeauce,QC,false,false,,America/Montreal
St-Georges-de-Cacouna,Quebec,CA,,,,stgeorgesdecacouna,QC,false,false,,America/Montreal
St-Gerard,Quebec,CA,,,,stgerard,QC,false,false,,America/Montreal
St-Germain-de-Grantham,Quebec,CA,,,,stgermaindegrantham,QC,false,false,,America/Montreal
St-Gregoire-de-Greenlay,Quebec,CA,,,,stgregoiredegreenlay,QC,false,false,,America/Montreal
St-Guillaume,Quebec,CA,,,,stguillaume,QC,false,false,,America/Montreal
St-Hilarion,Quebec,CA,,,,sthilarion,QC,false,false,,America/Montreal
St-Hippolyte,Quebec,CA,,,,sthippolyte,QC,false,false,,America/Montreal
St-Honore-de-Beauce,Quebec,CA,,,,sthonoredebeauce,QC,false,false,,America/Montreal
St-Honore-de-Chicoutimi,Quebec,CA,,,,sthonoredechicoutimi,QC,false,false,,America/Montreal
St-Hugues,Quebec,CA,,,,sthugues,QC,false,false,,America/Montreal
St-Irenee,Quebec,CA,,,,stirenee,QC,false,false,,America/Montreal
St-Isidore,New Brunswick,CA,,,,stisidore,NB,false,false,,America/Moncton
St-Jacques,Quebec,CA,,,,stjacques,QC,false,false,,America/Montreal
St-Jean-Chrysostome,Quebec,CA,,,,stjeanchrysostome,QC,false,false,,America/Montreal
St-Jean-de-Dieu,Quebec,CA,,,,stjeandedieu,QC,false,false,,America/Montreal
St-Jean-de-Matha,Quebec,CA,,,,stjeandematha,QC,false,false,,America/Montreal
St-Jean-Port-Joli,Quebec,CA,,,,stjeanportjoli,QC,false,false,,America/Montreal
St-Jean-sur-Richelieu,Quebec,CA,,,,stjeansurrichelieu,QC,false,false,,America/Montreal
St-Jerome,Quebec,CA,,,,stjerome,QC,false,false,,America/Montreal
St-Joseph-de-Beauce,Quebec,CA,,,,stjosephdebeauce,QC,false,false,,America/Montreal
St-Joseph-de-la-Rive,Quebec,CA,,,,stjosephdelarive,QC,false,false,,America/Montreal
St-Joseph-de-Sorel,Quebec,CA,,,,stjosephdesorel,QC,false,false,,America/Montreal
St-Jovite,Quebec,CA,,,,stjovite,QC,false,false,,America/Montreal
St-Jude,Quebec,CA,,,,stjude,QC,false,false,,America/Montreal
St-Just-de-Bretenieres,Quebec,CA,,,,stjustdebretenieres,QC,false,false,,America/Montreal
St-Lambert,Quebec,CA,,,,stlambert,QC,false,false,,America/Montreal
St-Lambert-de-Lauzon,Quebec,CA,,,,stlambertdelauzon,QC,false,false,,America/Montreal
St-Laurent,Quebec,CA,,,,stlaurent,QC,false,false,,America/Montreal
St-Leon-le-Grand,Quebec,CA,,,,stleonlegrand,QC,false,false,,America/Montreal
St-Leonard,Quebec,CA,,,,stleonard,QC,false,false,,America/Montreal
St-Leonard-d`Aston,Quebec,CA,,,,stleonarddaston,QC,false,false,,America/Montreal
St-Liboire,Quebec,CA,,,,stliboire,QC,false,false,,America/Montreal
St-Lin,Quebec,CA,,,,stlin,QC,false,false,,America/Montreal
St-Louis de Kent,New Brunswick,CA,,,,stlouisdekent,NB,false,false,,America/Moncton
St-Louis-de-France,Quebec,CA,,,,stlouisdefrance,QC,false,false,,America/Montreal
St-Luc,Quebec,CA,,,,stluc,QC,false,false,,America/Montreal
St-Ludger,Quebec,CA,,,,stludger,QC,false,false,,America/Montreal
St-Magloire,Quebec,CA,,,,stmagloire,QC,false,false,,America/Montreal
St-Malachie,Quebec,CA,,,,stmalachie,QC,false,false,,America/Montreal
St-Malo,Quebec,CA,,,,stmalo,QC,false,false,,America/Montreal
St-Marc-des-Carrieres,Quebec,CA,,,,stmarcdescarrieres,QC,false,false,,America/Montreal
St-Methode-de-Frontenac,Quebec,CA,,,,stmethodedefrontenac,QC,false,false,,America/Montreal
St-Michel-de-Bellechasse,Quebec,CA,,,,stmicheldebellechasse,QC,false,false,,America/Montreal
St-Moose,Quebec,CA,,,,stmoose,QC,false,false,,America/Montreal
St-Nazaire-d`Acton,Quebec,CA,,,,stnazairedacton,QC,false,false,,America/Montreal
St-Nicolas,Quebec,CA,,,,stnicolas,QC,false,false,,America/Montreal
St-Noel,Quebec,CA,,,,stnoel,QC,false,false,,America/Montreal
St-Odilon-de-Cranbourne,Quebec,CA,,,,stodilondecranbourne,QC,false,false,,America/Montreal
St-Ours,Quebec,CA,,,,stours,QC,false,false,,America/Montreal
St-Pacome,Quebec,CA,,,,stpacome,QC,false,false,,America/Montreal
St-Pamphile,Quebec,CA,,,,stpamphile,QC,false,false,,America/Montreal
St-Pascal,Quebec,CA,,,,stpascal,QC,false,false,,America/Montreal
St-Patrice-de-Beaurivage,Quebec,CA,,,,stpatricedebeaurivage,QC,false,false,,America/Montreal
St-Paul-de-Montminy,Quebec,CA,,,,stpauldemontminy,QC,false,false,,America/Montreal
St-Paul-d`Abbotsford,Quebec,CA,,,,stpauldabbotsford,QC,false,false,,America/Montreal
St-Paulin,Quebec,CA,,,,stpaulin,QC,false,false,,America/Montreal
St-Philippe-de-Neri,Quebec,CA,,,,stphilippedeneri,QC,false,false,,America/Montreal
St-Pie,Quebec,CA,,,,stpie,QC,false,false,,America/Montreal
St-Pie-de-Guire,Quebec,CA,,,,stpiedeguire,QC,false,false,,America/Montreal
St-Pierre,Quebec,CA,,,,stpierre,QC,false,false,,America/Montreal
St-Pierre-de-Wakefield,Quebec,CA,,,,stpierredewakefield,QC,false,false,,America/Montreal
St-Pierre-Jolys,Manitoba,CA,,,,stpierrejolys,MB,false,false,,America/Winnipeg
St-Pierre-les-Becquets,Quebec,CA,,,,stpierrelesbecquets,QC,false,false,,America/Montreal
St-Polycarpe,Quebec,CA,,,,stpolycarpe,QC,false,false,,America/Montreal
St-Prime,Quebec,CA,,,,stprime,QC,false,false,,America/Montreal
St-Prosper-de-Dorchester,Quebec,CA,,,,stprosperdedorchester,QC,false,false,,America/Montreal
St-Quentin,New Brunswick,CA,,,,stquentin,NB,false,false,,America/Moncton
St-Raymond,Quebec,CA,,,,straymond,QC,false,false,,America/Montreal
St-Redempteur,Quebec,CA,,,,stredempteur,QC,false,false,,America/Montreal
St-Remi,Quebec,CA,,,,stremi,QC,false,false,,America/Montreal
St-Rene-de-Matane,Quebec,CA,,,,strenedematane,QC,false,false,,America/Montreal
St-Roch-de-Mekinac,Quebec,CA,,,,strochdemekinac,QC,false,false,,America/Montreal
St-Roch-des-Aulnaies,Quebec,CA,,,,strochdesaulnaies,QC,false,false,,America/Montreal
St-Romuald,Quebec,CA,,,,stromuald,QC,false,false,,America/Montreal
St-Sauveur,Quebec,CA,,,,stsauveur,QC,false,false,,America/Montreal
St-Sauveur-des-Monts,Quebec,CA,,,,stsauveurdesmonts,QC,false,false,,America/Montreal
St-Simeon,Quebec,CA,,,,stsimeon,QC,false,false,,America/Montreal
St-Simon-de-Bagot,Quebec,CA,,,,stsimondebagot,QC,false,false,,America/Montreal
St-Simon-de-Rimouski,Quebec,CA,,,,stsimonderimouski,QC,false,false,,America/Montreal
St-Sylvere,Quebec,CA,,,,stsylvere,QC,false,false,,America/Montreal
St-Sylvestre,Quebec,CA,,,,stsylvestre,QC,false,false,,America/Montreal
St-Theophile,Quebec,CA,,,,sttheophile,QC,false,false,,America/Montreal
St-Thomas-d`Aquin,Quebec,CA,,,,stthomasdaquin,QC,false,false,,America/Montreal
St-Timothee,Quebec,CA,,,,sttimothee,QC,false,false,,America/Montreal
St-Tite,Quebec,CA,,,,sttite,QC,false,false,,America/Montreal
St-Tite-des-Caps,Quebec,CA,,,,sttitedescaps,QC,false,false,,America/Montreal
St-Ubalde,Quebec,CA,,,,stubalde,QC,false,false,,America/Montreal
St-Ulric,Quebec,CA,,,,stulric,QC,false,false,,America/Montreal
St-Urbain,Quebec,CA,,,,sturbain,QC,false,false,,America/Montreal
St-Victor,Quebec,CA,,,,stvictor,QC,false,false,,America/Montreal
St-Wenceslas,Quebec,CA,,,,stwenceslas,QC,false,false,,America/Montreal
St-Zacharie,Quebec,CA,,,,stzacharie,QC,false,false,,America/Montreal
St-Zenon,Quebec,CA,,,,stzenon,QC,false,false,,America/Montreal
St-Zephirin,Quebec,CA,,,,stzephirin,QC,false,false,,America/Montreal
St-Zotique,Quebec,CA,,,,stzotique,QC,false,false,,America/Montreal
St. Alban`s,Newfoundland,CA,,,,stalbans,NL,false,false,,America/St_Johns
St. Albert,Alberta,CA,,,,stalbert,AB,false,false,,America/Edmonton
St. Ambroise de Chicoutimi,Quebec,CA,,,,stambroisedechicoutimi,QC,false,false,,America/Montreal
St. Anthony,Newfoundland,CA,,,,stanthony,NL,false,false,,America/St_Johns
St. Basile de Portneuf,Quebec,CA,,,,stbasiledeportneuf,QC,false,false,,America/Montreal
St. Benedict,Saskatchewan,CA,,,,stbenedict,SK,false,false,,America/Regina
St. Bernard de Dorchester,Quebec,CA,,,,stbernarddedorchester,QC,false,false,,America/Montreal
St. Bernard`s-Jacques Fontaine,Newfoundland,CA,,,,stbernardsjacquesfontaine,NL,false,false,,America/St_Johns
St. Brendan`s,Newfoundland,CA,,,,stbrendans,NL,false,false,,America/St_Johns
St. Bride`s,Newfoundland,CA,,,,stbrides,NL,false,false,,America/St_Johns
St. Brieux,Saskatchewan,CA,,,,stbrieux,SK,false,false,,America/Regina
St. Catharines,Ontario,CA,,,,stcatharines,ON,false,true,,America/Toronto
St. Charles,Ontario,CA,,,,stcharles,ON,false,false,,America/Toronto
St. Claude,Manitoba,CA,,,,stclaude,MB,false,false,,America/Winnipeg
St. Clements,Ontario,CA,,,,stclements,ON,false,false,,America/Toronto
St. Come de Kennebec,Quebec,CA,,,,stcomedekennebec,QC,false,false,,America/Montreal
St. Davids,Ontario,CA,,,,stdavids,ON,false,false,,America/Toronto
St. Edouard de Frampton,Quebec,CA,,,,stedouarddeframpton,QC,false,false,,America/Montreal
St. Fabien de Rimouski,Quebec,CA,,,,stfabienderimouski,QC,false,false,,America/Montreal
St. Ferdinand d`Halifax,Quebec,CA,,,,stferdinanddhalifax,QC,false,false,,America/Montreal
St. Fidele,Quebec,CA,,,,stfidele,QC,false,false,,America/Montreal
St. Francois Xavier,Manitoba,CA,,,,stfrancoisxavier,MB,false,false,,America/Winnipeg
St. Gabriel de Rimouski,Quebec,CA,,,,stgabrielderimouski,QC,false,false,,America/Montreal
St. Gedeon de Beauce,Quebec,CA,,,,stgedeondebeauce,QC,false,false,,America/Montreal
St. George,New Brunswick,CA,,,,stgeorge,NB,false,false,,America/Moncton
St. George,Ontario,CA,,,,stgeorge,ON,false,false,,America/Toronto
St. George`s,Newfoundland,CA,,,,stgeorges,NL,false,false,,America/St_Johns
St. Gregoire de Nicolet,Quebec,CA,,,,stgregoiredenicolet,QC,false,false,,America/Montreal
St. Gregor,Saskatchewan,CA,,,,stgregor,SK,false,false,,America/Regina
St. Henri de Levis,Quebec,CA,,,,sthenridelevis,QC,false,false,,America/Montreal
St. Honore,Quebec,CA,,,,sthonore,QC,false,false,,America/Montreal
St. Isidore de Prescott,Ontario,CA,,,,stisidoredeprescott,ON,false,false,,America/Toronto
St. Jacobs,Ontario,CA,,,,stjacobs,ON,false,false,,America/Toronto
St. Jacques-Coomb`s Cove,Newfoundland,CA,,,,stjacquescoombscove,NL,false,false,,America/St_Johns
St. Jean Baptiste,Manitoba,CA,,,,stjeanbaptiste,MB,false,false,,America/Winnipeg
St. John`s,Newfoundland,CA,,,,stjohns,NL,false,false,,America/St_Johns
St. Laurent,Manitoba,CA,,,,stlaurent,MB,false,false,,America/Winnipeg
St. Lawrence,Newfoundland,CA,,,,stlawrence,NL,false,false,,America/St_Johns
St. Lazare,Manitoba,CA,,,,stlazare,MB,false,false,,America/Winnipeg
St. Leon De Chic.,Quebec,CA,,,,stleondechic,QC,false,false,,America/Montreal
St. Leonard,New Brunswick,CA,,,,stleonard,NB,false,false,,America/Moncton
St. Lewis,Newfoundland,CA,,,,stlewis,NL,false,false,,America/St_Johns
St. Louis,Saskatchewan,CA,,,,stlouis,SK,false,false,,America/Regina
St. Lunaire-Griquet,Newfoundland,CA,,,,stlunairegriquet,NL,false,false,,America/St_Johns
St. Margaret Village,Nova Scotia,CA,,,,stmargaretvillage,NS,false,false,,America/Halifax
St. Martin de Beauce,Quebec,CA,,,,stmartindebeauce,QC,false,false,,America/Montreal
St. Martins,New Brunswick,CA,,,,stmartins,NB,false,false,,America/Moncton
St. Marys,Ontario,CA,,,,stmarys,ON,false,false,,America/Toronto
St. Mary`s,Newfoundland,CA,,,,stmarys,NL,false,false,,America/St_Johns
St. Michael,Alberta,CA,,,,stmichael,AB,false,false,,America/Edmonton
St. Moise,Quebec,CA,,,,stmoise,QC,false,false,,America/Montreal
St. Paul,Alberta,CA,,,,stpaul,AB,false,false,,America/Edmonton
St. Peters,Prince Edward Island,CA,,,,stpeters,PE,false,false,,America/Halifax
St. Peter`s,Nova Scotia,CA,,,,stpeters,NS,false,false,,America/Halifax
St. Raphael de Bellechasse,Quebec,CA,,,,straphaeldebellechasse,QC,false,false,,America/Montreal
St. Regis,Ontario,CA,,,,stregis,ON,false,false,,America/Toronto
St. Sebastien,Quebec,CA,,,,stsebastien,QC,false,false,,America/Montreal
St. Stanislas de Champlain,Quebec,CA,,,,ststanislasdechamplain,QC,false,false,,America/Montreal
St. Stephen,New Brunswick,CA,,,,ststephen,NB,false,false,,America/Moncton
St. Theodore de Chertsey,Quebec,CA,,,,sttheodoredechertsey,QC,false,false,,America/Montreal
St. Thomas,Ontario,CA,,,,stthomas,ON,false,false,,America/Toronto
St. Victor de Beauce,Quebec,CA,,,,stvictordebeauce,QC,false,false,,America/Montreal
St. Vincent de Paul,Quebec,CA,,,,stvincentdepaul,QC,false,false,,America/Montreal
St. Vincent`s-St. Stephen`s-Pe,Newfoundland,CA,,,,stvincentsststephenspe,NL,false,false,,America/St_Johns
St. Walburg,Saskatchewan,CA,,,,stwalburg,SK,false,false,,America/Regina
Stand Off,Alberta,CA,,,,standoff,AB,false,false,,America/Edmonton
Standard,Alberta,CA,,,,standard,AB,false,false,,America/Edmonton
Stanley,New Brunswick,CA,,,,stanley,NB,false,false,,America/Moncton
Stanley Mission,Saskatchewan,CA,,,,stanleymission,SK,false,false,,America/Regina
Stanstead,Quebec,CA,,,,stanstead,QC,false,false,,America/Montreal
Star City,Saskatchewan,CA,,,,starcity,SK,false,false,,America/Regina
Starbuck,Manitoba,CA,,,,starbuck,MB,false,false,,America/Winnipeg
Stavely,Alberta,CA,,,,stavely,AB,false,false,,America/Edmonton
Stayner,Ontario,CA,,,,stayner,ON,false,false,,America/Toronto
Ste-Adele,Quebec,CA,,,,steadele,QC,false,false,,America/Montreal
Ste-Agathe,Quebec,CA,,,,steagathe,QC,false,false,,America/Montreal
Ste-Agathe-des-Monts,Quebec,CA,,,,steagathedesmonts,QC,false,false,,America/Montreal
Ste-Agathe-Sud,Quebec,CA,,,,steagathesud,QC,false,false,,America/Montreal
Ste-Anne-de-Beaupre,Quebec,CA,,,,steannedebeaupre,QC,false,false,,America/Montreal
Ste-Anne-de-Bellevue,Quebec,CA,,,,steannedebellevue,QC,false,false,,America/Montreal
Ste-Anne-de-la-Perade,Quebec,CA,,,,steannedelaperade,QC,false,false,,America/Montreal
Ste-Anne-de-Madawaska,New Brunswick,CA,,,,steannedemadawaska,NB,false,false,,America/Moncton
Ste-Anne-de-Portneuf,Quebec,CA,,,,steannedeportneuf,QC,false,false,,America/Montreal
Ste-Anne-des-Monts,Quebec,CA,,,,steannedesmonts,QC,false,false,,America/Montreal
Ste-Anne-des-Plaines,Quebec,CA,,,,steannedesplaines,QC,false,false,,America/Montreal
Ste-Anne-du-Lac,Quebec,CA,,,,steannedulac,QC,false,false,,America/Montreal
Ste-Blandine,Quebec,CA,,,,steblandine,QC,false,false,,America/Montreal
Ste-Brigitte-de-Laval,Quebec,CA,,,,stebrigittedelaval,QC,false,false,,America/Montreal
Ste-Catherine,Quebec,CA,,,,stecatherine,QC,false,false,,America/Montreal
Ste-Clotilde-de-Horton,Quebec,CA,,,,steclotildedehorton,QC,false,false,,America/Montreal
Ste-Eulalie,Quebec,CA,,,,steeulalie,QC,false,false,,America/Montreal
Ste-Felicite,Quebec,CA,,,,stefelicite,QC,false,false,,America/Montreal
Ste-Foy,Quebec,CA,,,,stefoy,QC,false,false,,America/Montreal
Ste-Genevieve,Quebec,CA,,,,stegenevieve,QC,false,false,,America/Montreal
Ste-Helene-de-Bagot,Quebec,CA,,,,stehelenedebagot,QC,false,false,,America/Montreal
Ste-Henedine,Quebec,CA,,,,stehenedine,QC,false,false,,America/Montreal
Ste-Jeanne-d`Arc,Quebec,CA,,,,stejeannedarc,QC,false,false,,America/Montreal
Ste-Julie,Quebec,CA,,,,stejulie,QC,false,false,,America/Montreal
Ste-Julie-de-Vercheres,Quebec,CA,,,,stejuliedevercheres,QC,false,false,,America/Montreal
Ste-Julienne,Quebec,CA,,,,stejulienne,QC,false,false,,America/Montreal
Ste-Justine,Quebec,CA,,,,stejustine,QC,false,false,,America/Montreal
Ste-Lucie-de-Beauregard,Quebec,CA,,,,steluciedebeauregard,QC,false,false,,America/Montreal
Ste-Madeleine,Quebec,CA,,,,stemadeleine,QC,false,false,,America/Montreal
Ste-Marguerite,Quebec,CA,,,,stemarguerite,QC,false,false,,America/Montreal
Ste-Marie-de-Beauce,Quebec,CA,,,,stemariedebeauce,QC,false,false,,America/Montreal
Ste-Marie-de-Blandford,Quebec,CA,,,,stemariedeblandford,QC,false,false,,America/Montreal
Ste-Marthe,Quebec,CA,,,,stemarthe,QC,false,false,,America/Montreal
Ste-Marthe-sur-le-Lac,Quebec,CA,,,,stemarthesurlelac,QC,false,false,,America/Montreal
Ste-Perpetue,Quebec,CA,,,,steperpetue,QC,false,false,,America/Montreal
Ste-Petronille,Quebec,CA,,,,stepetronille,QC,false,false,,America/Montreal
Ste-Rosalie,Quebec,CA,,,,sterosalie,QC,false,false,,America/Montreal
Ste-Rose,Quebec,CA,,,,sterose,QC,false,false,,America/Montreal
Ste-Rose-de-Watford,Quebec,CA,,,,sterosedewatford,QC,false,false,,America/Montreal
Ste-Rose-du-Nord,Quebec,CA,,,,sterosedunord,QC,false,false,,America/Montreal
Ste-Sophie-de-Levrard,Quebec,CA,,,,stesophiedelevrard,QC,false,false,,America/Montreal
Ste-Thecle,Quebec,CA,,,,stethecle,QC,false,false,,America/Montreal
Ste-Therese,Quebec,CA,,,,stetherese,QC,false,false,,America/Montreal
Ste-Veronique,Quebec,CA,,,,steveronique,QC,false,false,,America/Montreal
Ste-Victoire,Quebec,CA,,,,stevictoire,QC,false,false,,America/Montreal
Ste. Agathe,Manitoba,CA,,,,steagathe,MB,false,false,,America/Winnipeg
Ste. Agathe de Lotbiniere,Quebec,CA,,,,steagathedelotbiniere,QC,false,false,,America/Montreal
Ste. Angele de Laval,Quebec,CA,,,,steangeledelaval,QC,false,false,,America/Montreal
Ste. Cecile Masham,Quebec,CA,,,,stececilemasham,QC,false,false,,America/Montreal
Ste. Claire de Dorchester,Quebec,CA,,,,steclairededorchester,QC,false,false,,America/Montreal
Ste. Croix de Lotbiniere,Quebec,CA,,,,stecroixdelotbiniere,QC,false,false,,America/Montreal
Ste. Gertrude,Quebec,CA,,,,stegertrude,QC,false,false,,America/Montreal
Ste. Justine de Newton,Quebec,CA,,,,stejustinedenewton,QC,false,false,,America/Montreal
Ste. Martine,Quebec,CA,,,,stemartine,QC,false,false,,America/Montreal
Ste. Methode de Frontenac,Quebec,CA,,,,stemethodedefrontenac,QC,false,false,,America/Montreal
Ste. Monique de Nicolet,Quebec,CA,,,,stemoniquedenicolet,QC,false,false,,America/Montreal
Ste. Rose du Lac,Manitoba,CA,,,,sterosedulac,MB,false,false,,America/Winnipeg
Steady Brook,Newfoundland,CA,,,,steadybrook,NL,false,false,,America/St_Johns
Steep Rock,Manitoba,CA,,,,steeprock,MB,false,false,,America/Winnipeg
Steinbach,Manitoba,CA,,,,steinbach,MB,false,false,,America/Winnipeg
Stellarton,Nova Scotia,CA,,,,stellarton,NS,false,false,,America/Halifax
Stephenville,Newfoundland,CA,,,,stephenville,NL,false,false,,America/St_Johns
Stephenville Crossing,Newfoundland,CA,,,,stephenvillecrossing,NL,false,false,,America/St_Johns
